Start (ns),Duration (ns),CorrId,GrdX,GrdY,GrdZ,BlkX,BlkY,BlkZ,Reg/Trd,StcSMem (MB),DymSMem (MB),Bytes (MB),Throughput (MB/s),SrcMemKd,DstMemKd,Device,Ctx,GreenCtx,Strm,Name
20419105939,384,4479,,,,,,,,,,0.000,10.417,Pageable,Device,NVIDIA GeForce RTX 3070 (0),1,,7,[CUDA memcpy Host-to-Device]
20419131251,384,4497,,,,,,,,,,0.000,10.417,Pageable,Device,NVIDIA GeForce RTX 3070 (0),1,,7,[CUDA memcpy Host-to-Device]
20419154610,384,4515,,,,,,,,,,0.000,10.417,Pageable,Device,NVIDIA GeForce RTX 3070 (0),1,,7,[CUDA memcpy Host-to-Device]
20419177393,416,4533,,,,,,,,,,0.000,9.615,Pageable,Device,NVIDIA GeForce RTX 3070 (0),1,,7,[CUDA memcpy Host-to-Device]
20420322161,1152,4569,2,1,1,128,1,1,16,0.000,0.000,,,,,NVIDIA GeForce RTX 3070 (0),1,,7,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::FillFunctor<c10::BFloat16>, std::array<char *, (unsigned long)1>>(int, T2, T3)"
20420386223,1152,4583,2,1,1,128,1,1,16,0.000,0.000,,,,,NVIDIA GeForce RTX 3070 (0),1,,7,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::FillFunctor<c10::BFloat16>, std::array<char *, (unsigned long)1>>(int, T2, T3)"
20420780100,416,4630,,,,,,,,,,0.000,9.615,Pageable,Device,NVIDIA GeForce RTX 3070 (0),1,,7,[CUDA memcpy Host-to-Device]
20420808003,384,4648,,,,,,,,,,0.000,10.417,Pageable,Device,NVIDIA GeForce RTX 3070 (0),1,,7,[CUDA memcpy Host-to-Device]
20420829379,416,4666,,,,,,,,,,0.000,9.615,Pageable,Device,NVIDIA GeForce RTX 3070 (0),1,,7,[CUDA memcpy Host-to-Device]
20420849666,416,4684,,,,,,,,,,0.000,9.615,Pageable,Device,NVIDIA GeForce RTX 3070 (0),1,,7,[CUDA memcpy Host-to-Device]
20420874817,384,4702,,,,,,,,,,0.000,10.417,Pageable,Device,NVIDIA GeForce RTX 3070 (0),1,,7,[CUDA memcpy Host-to-Device]
20420895041,384,4720,,,,,,,,,,0.000,10.417,Pageable,Device,NVIDIA GeForce RTX 3070 (0),1,,7,[CUDA memcpy Host-to-Device]
20420921344,384,4738,,,,,,,,,,0.000,10.417,Pageable,Device,NVIDIA GeForce RTX 3070 (0),1,,7,[CUDA memcpy Host-to-Device]
20420944671,384,4756,,,,,,,,,,0.000,10.417,Pageable,Device,NVIDIA GeForce RTX 3070 (0),1,,7,[CUDA memcpy Host-to-Device]
20420967743,384,4774,,,,,,,,,,0.000,10.417,Pageable,Device,NVIDIA GeForce RTX 3070 (0),1,,7,[CUDA memcpy Host-to-Device]
20422117982,1184,4810,2,1,1,128,1,1,16,0.000,0.000,,,,,NVIDIA GeForce RTX 3070 (0),1,,7,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::FillFunctor<c10::BFloat16>, std::array<char *, (unsigned long)1>>(int, T2, T3)"
20422181660,1184,4824,2,1,1,128,1,1,16,0.000,0.000,,,,,NVIDIA GeForce RTX 3070 (0),1,,7,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::FillFunctor<c10::BFloat16>, std::array<char *, (unsigned long)1>>(int, T2, T3)"
20422637967,384,4875,,,,,,,,,,0.000,10.417,Pageable,Device,NVIDIA GeForce RTX 3070 (0),1,,7,[CUDA memcpy Host-to-Device]
20422665167,384,4893,,,,,,,,,,0.000,10.417,Pageable,Device,NVIDIA GeForce RTX 3070 (0),1,,7,[CUDA memcpy Host-to-Device]
20423450392,384,4911,,,,,,,,,,0.000,10.417,Pageable,Device,NVIDIA GeForce RTX 3070 (0),1,,7,[CUDA memcpy Host-to-Device]
20423483447,384,4929,,,,,,,,,,0.000,10.417,Pageable,Device,NVIDIA GeForce RTX 3070 (0),1,,7,[CUDA memcpy Host-to-Device]
20423519990,384,4947,,,,,,,,,,0.000,10.417,Pageable,Device,NVIDIA GeForce RTX 3070 (0),1,,7,[CUDA memcpy Host-to-Device]
20423542038,384,4965,,,,,,,,,,0.000,10.417,Pageable,Device,NVIDIA GeForce RTX 3070 (0),1,,7,[CUDA memcpy Host-to-Device]
20423570997,384,4983,,,,,,,,,,0.000,10.417,Pageable,Device,NVIDIA GeForce RTX 3070 (0),1,,7,[CUDA memcpy Host-to-Device]
20423597940,384,5001,,,,,,,,,,0.000,10.417,Pageable,Device,NVIDIA GeForce RTX 3070 (0),1,,7,[CUDA memcpy Host-to-Device]
20423623188,352,5019,,,,,,,,,,0.000,11.364,Pageable,Device,NVIDIA GeForce RTX 3070 (0),1,,7,[CUDA memcpy Host-to-Device]
20424790290,1184,5055,2,1,1,128,1,1,16,0.000,0.000,,,,,NVIDIA GeForce RTX 3070 (0),1,,7,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::FillFunctor<c10::BFloat16>, std::array<char *, (unsigned long)1>>(int, T2, T3)"
20424851985,1184,5069,2,1,1,128,1,1,16,0.000,0.000,,,,,NVIDIA GeForce RTX 3070 (0),1,,7,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::FillFunctor<c10::BFloat16>, std::array<char *, (unsigned long)1>>(int, T2, T3)"
20425224550,352,5116,,,,,,,,,,0.000,11.364,Pageable,Device,NVIDIA GeForce RTX 3070 (0),1,,7,[CUDA memcpy Host-to-Device]
20425251909,416,5134,,,,,,,,,,0.000,9.615,Pageable,Device,NVIDIA GeForce RTX 3070 (0),1,,7,[CUDA memcpy Host-to-Device]
20425273701,384,5152,,,,,,,,,,0.000,10.417,Pageable,Device,NVIDIA GeForce RTX 3070 (0),1,,7,[CUDA memcpy Host-to-Device]
20425293828,416,5170,,,,,,,,,,0.000,9.615,Pageable,Device,NVIDIA GeForce RTX 3070 (0),1,,7,[CUDA memcpy Host-to-Device]
20425321539,416,5188,,,,,,,,,,0.000,9.615,Pageable,Device,NVIDIA GeForce RTX 3070 (0),1,,7,[CUDA memcpy Host-to-Device]
20425342755,384,5206,,,,,,,,,,0.000,10.417,Pageable,Device,NVIDIA GeForce RTX 3070 (0),1,,7,[CUDA memcpy Host-to-Device]
20425369186,384,5224,,,,,,,,,,0.000,10.417,Pageable,Device,NVIDIA GeForce RTX 3070 (0),1,,7,[CUDA memcpy Host-to-Device]
20425392577,384,5242,,,,,,,,,,0.000,10.417,Pageable,Device,NVIDIA GeForce RTX 3070 (0),1,,7,[CUDA memcpy Host-to-Device]
20425417089,384,5260,,,,,,,,,,0.000,10.417,Pageable,Device,NVIDIA GeForce RTX 3070 (0),1,,7,[CUDA memcpy Host-to-Device]
20426648702,1216,5296,2,1,1,128,1,1,16,0.000,0.000,,,,,NVIDIA GeForce RTX 3070 (0),1,,7,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::FillFunctor<c10::BFloat16>, std::array<char *, (unsigned long)1>>(int, T2, T3)"
20426714556,1184,5310,2,1,1,128,1,1,16,0.000,0.000,,,,,NVIDIA GeForce RTX 3070 (0),1,,7,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::FillFunctor<c10::BFloat16>, std::array<char *, (unsigned long)1>>(int, T2, T3)"
20427238509,384,5361,,,,,,,,,,0.000,10.417,Pageable,Device,NVIDIA GeForce RTX 3070 (0),1,,7,[CUDA memcpy Host-to-Device]
20427267596,416,5379,,,,,,,,,,0.000,9.615,Pageable,Device,NVIDIA GeForce RTX 3070 (0),1,,7,[CUDA memcpy Host-to-Device]
20427295532,384,5397,,,,,,,,,,0.000,10.417,Pageable,Device,NVIDIA GeForce RTX 3070 (0),1,,7,[CUDA memcpy Host-to-Device]
20427317419,384,5415,,,,,,,,,,0.000,10.417,Pageable,Device,NVIDIA GeForce RTX 3070 (0),1,,7,[CUDA memcpy Host-to-Device]
20427342730,384,5433,,,,,,,,,,0.000,10.417,Pageable,Device,NVIDIA GeForce RTX 3070 (0),1,,7,[CUDA memcpy Host-to-Device]
20427362602,416,5451,,,,,,,,,,0.000,9.615,Pageable,Device,NVIDIA GeForce RTX 3070 (0),1,,7,[CUDA memcpy Host-to-Device]
20427392201,384,5469,,,,,,,,,,0.000,10.417,Pageable,Device,NVIDIA GeForce RTX 3070 (0),1,,7,[CUDA memcpy Host-to-Device]
20427417288,384,5487,,,,,,,,,,0.000,10.417,Pageable,Device,NVIDIA GeForce RTX 3070 (0),1,,7,[CUDA memcpy Host-to-Device]
20427440488,416,5505,,,,,,,,,,0.000,9.615,Pageable,Device,NVIDIA GeForce RTX 3070 (0),1,,7,[CUDA memcpy Host-to-Device]
20428685508,1152,5541,2,1,1,128,1,1,16,0.000,0.000,,,,,NVIDIA GeForce RTX 3070 (0),1,,7,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::FillFunctor<c10::BFloat16>, std::array<char *, (unsigned long)1>>(int, T2, T3)"
20428757730,1152,5555,2,1,1,128,1,1,16,0.000,0.000,,,,,NVIDIA GeForce RTX 3070 (0),1,,7,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::FillFunctor<c10::BFloat16>, std::array<char *, (unsigned long)1>>(int, T2, T3)"
20429223509,384,5606,,,,,,,,,,0.000,10.417,Pageable,Device,NVIDIA GeForce RTX 3070 (0),1,,7,[CUDA memcpy Host-to-Device]
20429251764,384,5624,,,,,,,,,,0.000,10.417,Pageable,Device,NVIDIA GeForce RTX 3070 (0),1,,7,[CUDA memcpy Host-to-Device]
20429272820,384,5642,,,,,,,,,,0.000,10.417,Pageable,Device,NVIDIA GeForce RTX 3070 (0),1,,7,[CUDA memcpy Host-to-Device]
20429292531,384,5660,,,,,,,,,,0.000,10.417,Pageable,Device,NVIDIA GeForce RTX 3070 (0),1,,7,[CUDA memcpy Host-to-Device]
20429317202,384,5678,,,,,,,,,,0.000,10.417,Pageable,Device,NVIDIA GeForce RTX 3070 (0),1,,7,[CUDA memcpy Host-to-Device]
20429337010,416,5696,,,,,,,,,,0.000,9.615,Pageable,Device,NVIDIA GeForce RTX 3070 (0),1,,7,[CUDA memcpy Host-to-Device]
20429364017,416,5714,,,,,,,,,,0.000,9.615,Pageable,Device,NVIDIA GeForce RTX 3070 (0),1,,7,[CUDA memcpy Host-to-Device]
20429388016,416,5732,,,,,,,,,,0.000,9.615,Pageable,Device,NVIDIA GeForce RTX 3070 (0),1,,7,[CUDA memcpy Host-to-Device]
20429411152,416,5750,,,,,,,,,,0.000,9.615,Pageable,Device,NVIDIA GeForce RTX 3070 (0),1,,7,[CUDA memcpy Host-to-Device]
20430574415,1152,5786,2,1,1,128,1,1,16,0.000,0.000,,,,,NVIDIA GeForce RTX 3070 (0),1,,7,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::FillFunctor<c10::BFloat16>, std::array<char *, (unsigned long)1>>(int, T2, T3)"
20430638061,1184,5800,2,1,1,128,1,1,16,0.000,0.000,,,,,NVIDIA GeForce RTX 3070 (0),1,,7,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::FillFunctor<c10::BFloat16>, std::array<char *, (unsigned long)1>>(int, T2, T3)"
20431018114,384,5847,,,,,,,,,,0.000,10.417,Pageable,Device,NVIDIA GeForce RTX 3070 (0),1,,7,[CUDA memcpy Host-to-Device]
20431046466,383,5865,,,,,,,,,,0.000,10.444,Pageable,Device,NVIDIA GeForce RTX 3070 (0),1,,7,[CUDA memcpy Host-to-Device]
20431068737,384,5883,,,,,,,,,,0.000,10.417,Pageable,Device,NVIDIA GeForce RTX 3070 (0),1,,7,[CUDA memcpy Host-to-Device]
20431088928,384,5901,,,,,,,,,,0.000,10.417,Pageable,Device,NVIDIA GeForce RTX 3070 (0),1,,7,[CUDA memcpy Host-to-Device]
20431116992,384,5919,,,,,,,,,,0.000,10.417,Pageable,Device,NVIDIA GeForce RTX 3070 (0),1,,7,[CUDA memcpy Host-to-Device]
20431138687,384,5937,,,,,,,,,,0.000,10.417,Pageable,Device,NVIDIA GeForce RTX 3070 (0),1,,7,[CUDA memcpy Host-to-Device]
20431165374,384,5955,,,,,,,,,,0.000,10.417,Pageable,Device,NVIDIA GeForce RTX 3070 (0),1,,7,[CUDA memcpy Host-to-Device]
20431188797,384,5973,,,,,,,,,,0.000,10.417,Pageable,Device,NVIDIA GeForce RTX 3070 (0),1,,7,[CUDA memcpy Host-to-Device]
20431215741,416,5991,,,,,,,,,,0.000,9.615,Pageable,Device,NVIDIA GeForce RTX 3070 (0),1,,7,[CUDA memcpy Host-to-Device]
20432338301,1184,6027,2,1,1,128,1,1,16,0.000,0.000,,,,,NVIDIA GeForce RTX 3070 (0),1,,7,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::FillFunctor<c10::BFloat16>, std::array<char *, (unsigned long)1>>(int, T2, T3)"
20432452986,1184,6041,2,1,1,128,1,1,16,0.000,0.000,,,,,NVIDIA GeForce RTX 3070 (0),1,,7,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::FillFunctor<c10::BFloat16>, std::array<char *, (unsigned long)1>>(int, T2, T3)"
20432938348,384,6092,,,,,,,,,,0.000,10.417,Pageable,Device,NVIDIA GeForce RTX 3070 (0),1,,7,[CUDA memcpy Host-to-Device]
20432965611,416,6110,,,,,,,,,,0.000,9.615,Pageable,Device,NVIDIA GeForce RTX 3070 (0),1,,7,[CUDA memcpy Host-to-Device]
20432990795,383,6128,,,,,,,,,,0.000,10.444,Pageable,Device,NVIDIA GeForce RTX 3070 (0),1,,7,[CUDA memcpy Host-to-Device]
20433012234,384,6146,,,,,,,,,,0.000,10.417,Pageable,Device,NVIDIA GeForce RTX 3070 (0),1,,7,[CUDA memcpy Host-to-Device]
20433036649,384,6164,,,,,,,,,,0.000,10.417,Pageable,Device,NVIDIA GeForce RTX 3070 (0),1,,7,[CUDA memcpy Host-to-Device]
20433056585,384,6182,,,,,,,,,,0.000,10.417,Pageable,Device,NVIDIA GeForce RTX 3070 (0),1,,7,[CUDA memcpy Host-to-Device]
20433082856,384,6200,,,,,,,,,,0.000,10.417,Pageable,Device,NVIDIA GeForce RTX 3070 (0),1,,7,[CUDA memcpy Host-to-Device]
20433109415,384,6218,,,,,,,,,,0.000,10.417,Pageable,Device,NVIDIA GeForce RTX 3070 (0),1,,7,[CUDA memcpy Host-to-Device]
20433133158,384,6236,,,,,,,,,,0.000,10.417,Pageable,Device,NVIDIA GeForce RTX 3070 (0),1,,7,[CUDA memcpy Host-to-Device]
20434277542,1152,6272,2,1,1,128,1,1,16,0.000,0.000,,,,,NVIDIA GeForce RTX 3070 (0),1,,7,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::FillFunctor<c10::BFloat16>, std::array<char *, (unsigned long)1>>(int, T2, T3)"
20434344516,1152,6286,2,1,1,128,1,1,16,0.000,0.000,,,,,NVIDIA GeForce RTX 3070 (0),1,,7,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::FillFunctor<c10::BFloat16>, std::array<char *, (unsigned long)1>>(int, T2, T3)"
20434721722,384,6333,,,,,,,,,,0.000,10.417,Pageable,Device,NVIDIA GeForce RTX 3070 (0),1,,7,[CUDA memcpy Host-to-Device]
20434749337,384,6351,,,,,,,,,,0.000,10.417,Pageable,Device,NVIDIA GeForce RTX 3070 (0),1,,7,[CUDA memcpy Host-to-Device]
20434771320,384,6369,,,,,,,,,,0.000,10.417,Pageable,Device,NVIDIA GeForce RTX 3070 (0),1,,7,[CUDA memcpy Host-to-Device]
20434791832,384,6387,,,,,,,,,,0.000,10.417,Pageable,Device,NVIDIA GeForce RTX 3070 (0),1,,7,[CUDA memcpy Host-to-Device]
20434817431,384,6405,,,,,,,,,,0.000,10.417,Pageable,Device,NVIDIA GeForce RTX 3070 (0),1,,7,[CUDA memcpy Host-to-Device]
20434841942,384,6423,,,,,,,,,,0.000,10.417,Pageable,Device,NVIDIA GeForce RTX 3070 (0),1,,7,[CUDA memcpy Host-to-Device]
20434870005,384,6441,,,,,,,,,,0.000,10.417,Pageable,Device,NVIDIA GeForce RTX 3070 (0),1,,7,[CUDA memcpy Host-to-Device]
20434894037,384,6459,,,,,,,,,,0.000,10.417,Pageable,Device,NVIDIA GeForce RTX 3070 (0),1,,7,[CUDA memcpy Host-to-Device]
20434916852,384,6477,,,,,,,,,,0.000,10.417,Pageable,Device,NVIDIA GeForce RTX 3070 (0),1,,7,[CUDA memcpy Host-to-Device]
20436114546,1248,6513,2,1,1,128,1,1,16,0.000,0.000,,,,,NVIDIA GeForce RTX 3070 (0),1,,7,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::FillFunctor<c10::BFloat16>, std::array<char *, (unsigned long)1>>(int, T2, T3)"
20436181712,1152,6527,2,1,1,128,1,1,16,0.000,0.000,,,,,NVIDIA GeForce RTX 3070 (0),1,,7,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::FillFunctor<c10::BFloat16>, std::array<char *, (unsigned long)1>>(int, T2, T3)"
20436769120,416,6578,,,,,,,,,,0.000,9.615,Pageable,Device,NVIDIA GeForce RTX 3070 (0),1,,7,[CUDA memcpy Host-to-Device]
20436799903,384,6596,,,,,,,,,,0.000,10.417,Pageable,Device,NVIDIA GeForce RTX 3070 (0),1,,7,[CUDA memcpy Host-to-Device]
20436822014,384,6614,,,,,,,,,,0.000,10.417,Pageable,Device,NVIDIA GeForce RTX 3070 (0),1,,7,[CUDA memcpy Host-to-Device]
20436844605,384,6632,,,,,,,,,,0.000,10.417,Pageable,Device,NVIDIA GeForce RTX 3070 (0),1,,7,[CUDA memcpy Host-to-Device]
20436870877,384,6650,,,,,,,,,,0.000,10.417,Pageable,Device,NVIDIA GeForce RTX 3070 (0),1,,7,[CUDA memcpy Host-to-Device]
20436890940,384,6668,,,,,,,,,,0.000,10.417,Pageable,Device,NVIDIA GeForce RTX 3070 (0),1,,7,[CUDA memcpy Host-to-Device]
20436917819,384,6686,,,,,,,,,,0.000,10.417,Pageable,Device,NVIDIA GeForce RTX 3070 (0),1,,7,[CUDA memcpy Host-to-Device]
20436943899,384,6704,,,,,,,,,,0.000,10.417,Pageable,Device,NVIDIA GeForce RTX 3070 (0),1,,7,[CUDA memcpy Host-to-Device]
20436992601,384,6722,,,,,,,,,,0.000,10.417,Pageable,Device,NVIDIA GeForce RTX 3070 (0),1,,7,[CUDA memcpy Host-to-Device]
20438137561,1152,6758,2,1,1,128,1,1,16,0.000,0.000,,,,,NVIDIA GeForce RTX 3070 (0),1,,7,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::FillFunctor<c10::BFloat16>, std::array<char *, (unsigned long)1>>(int, T2, T3)"
20438199447,1184,6772,2,1,1,128,1,1,16,0.000,0.000,,,,,NVIDIA GeForce RTX 3070 (0),1,,7,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::FillFunctor<c10::BFloat16>, std::array<char *, (unsigned long)1>>(int, T2, T3)"
20438643371,384,6823,,,,,,,,,,0.000,10.417,Pageable,Device,NVIDIA GeForce RTX 3070 (0),1,,7,[CUDA memcpy Host-to-Device]
20438673322,384,6841,,,,,,,,,,0.000,10.417,Pageable,Device,NVIDIA GeForce RTX 3070 (0),1,,7,[CUDA memcpy Host-to-Device]
20438695625,416,6859,,,,,,,,,,0.000,9.615,Pageable,Device,NVIDIA GeForce RTX 3070 (0),1,,7,[CUDA memcpy Host-to-Device]
20438715401,416,6877,,,,,,,,,,0.000,9.615,Pageable,Device,NVIDIA GeForce RTX 3070 (0),1,,7,[CUDA memcpy Host-to-Device]
20438740104,384,6895,,,,,,,,,,0.000,10.417,Pageable,Device,NVIDIA GeForce RTX 3070 (0),1,,7,[CUDA memcpy Host-to-Device]
20438759975,384,6913,,,,,,,,,,0.000,10.417,Pageable,Device,NVIDIA GeForce RTX 3070 (0),1,,7,[CUDA memcpy Host-to-Device]
20438789254,384,6931,,,,,,,,,,0.000,10.417,Pageable,Device,NVIDIA GeForce RTX 3070 (0),1,,7,[CUDA memcpy Host-to-Device]
20438814342,384,6949,,,,,,,,,,0.000,10.417,Pageable,Device,NVIDIA GeForce RTX 3070 (0),1,,7,[CUDA memcpy Host-to-Device]
20438837381,384,6967,,,,,,,,,,0.000,10.417,Pageable,Device,NVIDIA GeForce RTX 3070 (0),1,,7,[CUDA memcpy Host-to-Device]
20439950854,1152,7003,2,1,1,128,1,1,16,0.000,0.000,,,,,NVIDIA GeForce RTX 3070 (0),1,,7,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::FillFunctor<c10::BFloat16>, std::array<char *, (unsigned long)1>>(int, T2, T3)"
20440017956,1184,7017,2,1,1,128,1,1,16,0.000,0.000,,,,,NVIDIA GeForce RTX 3070 (0),1,,7,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::FillFunctor<c10::BFloat16>, std::array<char *, (unsigned long)1>>(int, T2, T3)"
20440371066,384,7064,,,,,,,,,,0.000,10.417,Pageable,Device,NVIDIA GeForce RTX 3070 (0),1,,7,[CUDA memcpy Host-to-Device]
20440398553,384,7082,,,,,,,,,,0.000,10.417,Pageable,Device,NVIDIA GeForce RTX 3070 (0),1,,7,[CUDA memcpy Host-to-Device]
20440425080,384,7100,,,,,,,,,,0.000,10.417,Pageable,Device,NVIDIA GeForce RTX 3070 (0),1,,7,[CUDA memcpy Host-to-Device]
20440446904,384,7118,,,,,,,,,,0.000,10.417,Pageable,Device,NVIDIA GeForce RTX 3070 (0),1,,7,[CUDA memcpy Host-to-Device]
20440474039,416,7136,,,,,,,,,,0.000,9.615,Pageable,Device,NVIDIA GeForce RTX 3070 (0),1,,7,[CUDA memcpy Host-to-Device]
20440495510,384,7154,,,,,,,,,,0.000,10.417,Pageable,Device,NVIDIA GeForce RTX 3070 (0),1,,7,[CUDA memcpy Host-to-Device]
20440528149,384,7172,,,,,,,,,,0.000,10.417,Pageable,Device,NVIDIA GeForce RTX 3070 (0),1,,7,[CUDA memcpy Host-to-Device]
20440553301,384,7190,,,,,,,,,,0.000,10.417,Pageable,Device,NVIDIA GeForce RTX 3070 (0),1,,7,[CUDA memcpy Host-to-Device]
20440575796,384,7208,,,,,,,,,,0.000,10.417,Pageable,Device,NVIDIA GeForce RTX 3070 (0),1,,7,[CUDA memcpy Host-to-Device]
20441753555,1184,7244,2,1,1,128,1,1,16,0.000,0.000,,,,,NVIDIA GeForce RTX 3070 (0),1,,7,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::FillFunctor<c10::BFloat16>, std::array<char *, (unsigned long)1>>(int, T2, T3)"
20441819793,1152,7258,2,1,1,128,1,1,16,0.000,0.000,,,,,NVIDIA GeForce RTX 3070 (0),1,,7,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::FillFunctor<c10::BFloat16>, std::array<char *, (unsigned long)1>>(int, T2, T3)"
20442279204,416,7309,,,,,,,,,,0.000,9.615,Pageable,Device,NVIDIA GeForce RTX 3070 (0),1,,7,[CUDA memcpy Host-to-Device]
20442306979,384,7327,,,,,,,,,,0.000,10.417,Pageable,Device,NVIDIA GeForce RTX 3070 (0),1,,7,[CUDA memcpy Host-to-Device]
20442331810,384,7345,,,,,,,,,,0.000,10.417,Pageable,Device,NVIDIA GeForce RTX 3070 (0),1,,7,[CUDA memcpy Host-to-Device]
20442353570,384,7363,,,,,,,,,,0.000,10.417,Pageable,Device,NVIDIA GeForce RTX 3070 (0),1,,7,[CUDA memcpy Host-to-Device]
20442378273,384,7381,,,,,,,,,,0.000,10.417,Pageable,Device,NVIDIA GeForce RTX 3070 (0),1,,7,[CUDA memcpy Host-to-Device]
20442398144,384,7399,,,,,,,,,,0.000,10.417,Pageable,Device,NVIDIA GeForce RTX 3070 (0),1,,7,[CUDA memcpy Host-to-Device]
20442426656,384,7417,,,,,,,,,,0.000,10.417,Pageable,Device,NVIDIA GeForce RTX 3070 (0),1,,7,[CUDA memcpy Host-to-Device]
20442453695,384,7435,,,,,,,,,,0.000,10.417,Pageable,Device,NVIDIA GeForce RTX 3070 (0),1,,7,[CUDA memcpy Host-to-Device]
20442476894,384,7453,,,,,,,,,,0.000,10.417,Pageable,Device,NVIDIA GeForce RTX 3070 (0),1,,7,[CUDA memcpy Host-to-Device]
20443667708,1248,7489,2,1,1,128,1,1,16,0.000,0.000,,,,,NVIDIA GeForce RTX 3070 (0),1,,7,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::FillFunctor<c10::BFloat16>, std::array<char *, (unsigned long)1>>(int, T2, T3)"
20443730523,1152,7503,2,1,1,128,1,1,16,0.000,0.000,,,,,NVIDIA GeForce RTX 3070 (0),1,,7,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::FillFunctor<c10::BFloat16>, std::array<char *, (unsigned long)1>>(int, T2, T3)"
20444100752,384,7550,,,,,,,,,,0.000,10.417,Pageable,Device,NVIDIA GeForce RTX 3070 (0),1,,7,[CUDA memcpy Host-to-Device]
20444129391,384,7568,,,,,,,,,,0.000,10.417,Pageable,Device,NVIDIA GeForce RTX 3070 (0),1,,7,[CUDA memcpy Host-to-Device]
20444151279,384,7586,,,,,,,,,,0.000,10.417,Pageable,Device,NVIDIA GeForce RTX 3070 (0),1,,7,[CUDA memcpy Host-to-Device]
20444171758,384,7604,,,,,,,,,,0.000,10.417,Pageable,Device,NVIDIA GeForce RTX 3070 (0),1,,7,[CUDA memcpy Host-to-Device]
20444200589,384,7622,,,,,,,,,,0.000,10.417,Pageable,Device,NVIDIA GeForce RTX 3070 (0),1,,7,[CUDA memcpy Host-to-Device]
20444221901,384,7640,,,,,,,,,,0.000,10.417,Pageable,Device,NVIDIA GeForce RTX 3070 (0),1,,7,[CUDA memcpy Host-to-Device]
20444248876,384,7658,,,,,,,,,,0.000,10.417,Pageable,Device,NVIDIA GeForce RTX 3070 (0),1,,7,[CUDA memcpy Host-to-Device]
20444273099,384,7676,,,,,,,,,,0.000,10.417,Pageable,Device,NVIDIA GeForce RTX 3070 (0),1,,7,[CUDA memcpy Host-to-Device]
20444297963,416,7694,,,,,,,,,,0.000,9.615,Pageable,Device,NVIDIA GeForce RTX 3070 (0),1,,7,[CUDA memcpy Host-to-Device]
20445557319,1152,7730,2,1,1,128,1,1,16,0.000,0.000,,,,,NVIDIA GeForce RTX 3070 (0),1,,7,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::FillFunctor<c10::BFloat16>, std::array<char *, (unsigned long)1>>(int, T2, T3)"
20445636197,1184,7744,2,1,1,128,1,1,16,0.000,0.000,,,,,NVIDIA GeForce RTX 3070 (0),1,,7,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::FillFunctor<c10::BFloat16>, std::array<char *, (unsigned long)1>>(int, T2, T3)"
20446076440,384,7795,,,,,,,,,,0.000,10.417,Pageable,Device,NVIDIA GeForce RTX 3070 (0),1,,7,[CUDA memcpy Host-to-Device]
20446108439,384,7813,,,,,,,,,,0.000,10.417,Pageable,Device,NVIDIA GeForce RTX 3070 (0),1,,7,[CUDA memcpy Host-to-Device]
20446133687,384,7831,,,,,,,,,,0.000,10.417,Pageable,Device,NVIDIA GeForce RTX 3070 (0),1,,7,[CUDA memcpy Host-to-Device]
20446154646,384,7849,,,,,,,,,,0.000,10.417,Pageable,Device,NVIDIA GeForce RTX 3070 (0),1,,7,[CUDA memcpy Host-to-Device]
20446182293,384,7867,,,,,,,,,,0.000,10.417,Pageable,Device,NVIDIA GeForce RTX 3070 (0),1,,7,[CUDA memcpy Host-to-Device]
20446203541,384,7885,,,,,,,,,,0.000,10.417,Pageable,Device,NVIDIA GeForce RTX 3070 (0),1,,7,[CUDA memcpy Host-to-Device]
20446230100,384,7903,,,,,,,,,,0.000,10.417,Pageable,Device,NVIDIA GeForce RTX 3070 (0),1,,7,[CUDA memcpy Host-to-Device]
